tripinfo_arrival,tripinfo_arrivalLane,tripinfo_arrivalPos,tripinfo_arrivalSpeed,tripinfo_depart,tripinfo_departDelay,tripinfo_departLane,tripinfo_departPos,tripinfo_departSpeed,tripinfo_devices,tripinfo_duration,tripinfo_id,tripinfo_rerouteNo,tripinfo_routeLength,tripinfo_speedFactor,tripinfo_stopTime,tripinfo_timeLoss,tripinfo_vType,tripinfo_vaporized,tripinfo_waitingCount,tripinfo_waitingTime
3215,E10_3,59.5,12.38,3131,1.51,#NAME?,2.1,0,tripinfo_s2.266 fcd_s2.266,84,s2.266,0,206.78,0.89,0,66.35,Car,,1,59
3215,E8_3,50.56,14.32,3193,0.48,#NAME?,2.1,0,tripinfo_n2.282 fcd_n2.282,22,n2.282,0,210.23,1.03,0,6.4,Car,,0,0
3216,E8_3,50.56,14.39,3136,0.08,#NAME?,2.1,0,tripinfo_n2.277 fcd_n2.277,80,n2.277,0,210.23,1.04,0,64.64,Car,,1,55
3216,E10_3,59.5,15.47,3142,0.75,#NAME?,2.1,0,tripinfo_s2.267 fcd_s2.267,74,s2.267,0,206.78,1.11,0,60,Car,,1,49
3218,E8_3,50.56,14.17,3148,0.76,#NAME?,2.1,0,tripinfo_n2.278 fcd_n2.278,70,n2.278,0,210.23,1.02,0,53.88,Car,,1,44
3219,E10_3,59.5,12.57,3154,0.98,#NAME?,2.1,0,tripinfo_s2.268 fcd_s2.268,65,s2.268,0,206.78,0.91,0,47.08,Car,,1,39
3219,E8_3,50.56,14.88,3159,0.44,#NAME?,2.1,0,tripinfo_n2.279 fcd_n2.279,60,n2.279,0,210.23,1.07,0,44.9,Car,,1,35
3219,E10_2,59.5,11.4,3196,0.76,#NAME?,2.1,0,tripinfo_n3.229 fcd_n3.229,23,n3.229,0,217.66,0.82,0,2.37,Car,,0,0
3219,E8_2,50.56,13.01,3201,1,#NAME?,2.1,0,tripinfo_s3.64 fcd_s3.64,18,s3.64,0,172.11,0.94,0,3.17,Car,,0,0
3220,E10_3,59.5,14.06,3166,1.22,#NAME?,2.1,0,tripinfo_s2.269 fcd_s2.269,54,s2.269,0,206.78,1.01,0,38.2,Car,,1,29
3220,E8_3,50.56,15.2,3170,0.12,#NAME?,2.1,0,tripinfo_n2.280 fcd_n2.280,50,n2.280,0,210.23,1.09,0,35.46,Car,,1,25
3221,E10_3,59.5,13.05,3177,0.45,#NAME?,2.1,0,tripinfo_s2.270 fcd_s2.270,44,s2.270,0,206.78,0.94,0,27.51,Car,,1,20
3222,E8_3,50.56,13.7,3182,0.8,#NAME?,2.1,0,tripinfo_n2.281 fcd_n2.281,40,n2.281,0,210.23,0.99,0,23.34,Car,,1,14
3224,E10_3,59.5,12.29,3202,1.92,#NAME?,2.1,0,tripinfo_s2.272 fcd_s2.272,22,s2.272,0,206.78,0.88,0,4.03,Car,,0,0
3224,E8_3,50.56,12.8,3204,0.16,#NAME?,2.1,0,tripinfo_n2.283 fcd_n2.283,20,n2.283,0,210.23,0.92,0,2.22,Car,,0,0
3224,E9_2,52.3,13.64,3206,2,#NAME?,2.1,0,tripinfo_e3.89 fcd_e3.89,18,e3.89,0,194.23,0.98,0,3.32,Car,,0,0
3225,E10_3,59.5,13.14,3189,0.69,#NAME?,2.1,0,tripinfo_s2.271 fcd_s2.271,36,s2.271,0,206.78,0.95,0,19.5,Car,,1,13
3231,E10_3,59.5,12.72,3212,0.16,#NAME?,2.1,0,tripinfo_s2.273 fcd_s2.273,19,s2.273,0,206.78,0.92,0,1.88,Car,,0,0
3236,E8_3,50.56,11.91,3216,0.84,#NAME?,2.1,0,tripinfo_n2.284 fcd_n2.284,20,n2.284,0,210.23,0.86,0,1.34,Car,,0,0
3237,E8_3,50.56,16.09,3129,0.51,#NAME?,2.1,0,tripinfo_w1.292 fcd_w1.292,108,w1.292,0,230.99,1.16,0,93.56,Car,,1,85
3238,E8_2,50.56,13.2,3118,0.23,#NAME?,2.1,0,tripinfo_w1.291 fcd_w1.291,120,w1.291,0,230.99,0.95,0,101.78,Car,,1,98
3238,E2_2,63.53,12.24,3122,0.12,#NAME?,2.1,0,tripinfo_w3.307 fcd_w3.307,116,w3.307,0,190.93,0.88,0,98.82,Car,,1,94
3238,E10_3,59.5,16.38,3132,0,#NAME?,2.1,0,tripinfo_e1.261 fcd_e1.261,106,e1.261,0,230.72,1.18,0,90.94,Car,,1,85
3239,E8_3,50.56,14.58,3140,0.8,#NAME?,2.1,0,tripinfo_w1.293 fcd_w1.293,99,w1.293,0,230.99,1.05,0,82.47,Car,,1,75
3240,E10_2,59.5,12.77,3120,0,#NAME?,2.1,0,tripinfo_e1.260 fcd_e1.260,120,e1.260,0,230.72,0.92,0,101.12,Car,,1,97
3240,E2_2,63.53,12.62,3133,0.95,#NAME?,2.1,0,tripinfo_w3.308 fcd_w3.308,107,w3.308,0,190.93,0.91,0,90.11,Car,,1,84
3240,E8_3,50.56,13.26,3150,0.08,#NAME?,2.1,0,tripinfo_w1.294 fcd_w1.294,90,w1.294,0,230.99,0.95,0,72.5,Car,,1,66
3241,E2_2,63.53,17.02,3144,1.78,#NAME?,2.1,0,tripinfo_w3.309 fcd_w3.309,97,w3.309,0,190.93,1.23,0,84.83,Car,,1,75
3241,E10_2,59.5,14.88,3144,0,#NAME?,2.1,0,tripinfo_e1.262 fcd_e1.262,97,e1.262,0,230.72,1.07,0,80.96,Car,,1,74
3242,E10_3,59.5,11.72,3156,0,#NAME?,2.1,0,tripinfo_e1.263 fcd_e1.263,86,e1.263,0,230.72,0.84,0,65.79,Car,,1,61
3242,E8_3,50.56,15.52,3161,0.37,#NAME?,2.1,0,tripinfo_w1.295 fcd_w1.295,81,w1.295,0,230.99,1.12,0,65.38,Car,,1,57
3242,E10_2,59.5,15.02,3168,0,#NAME?,2.1,0,tripinfo_e1.264 fcd_e1.264,74,e1.264,0,230.72,1.08,0,58.39,Car,,1,51
3243,E10_3,59.5,12.06,3180,0,#NAME?,2.1,0,tripinfo_e1.265 fcd_e1.265,63,e1.265,0,230.72,0.87,0,43.7,Car,,1,38
3244,E2_2,63.53,13.73,3153,0.61,#NAME?,2.1,0,tripinfo_w3.310 fcd_w3.310,91,w3.310,0,190.93,0.99,0,75.51,Car,,1,67
3244,E10_2,59.5,12.63,3192,0,#NAME?,2.1,0,tripinfo_e1.266 fcd_e1.266,52,e1.266,0,230.72,0.91,0,33.1,Car,,1,28
3245,E8_3,50.56,11.62,3172,0.66,#NAME?,2.1,0,tripinfo_w1.296 fcd_w1.296,73,w1.296,0,230.99,0.84,0,52.67,Car,,1,47
3245,E10_3,59.5,13.09,3204,0,#NAME?,2.1,0,tripinfo_e1.267 fcd_e1.267,41,e1.267,0,230.72,0.94,0,22.49,Car,,1,16
3245,E10_2,59.5,12.74,3216,0,#NAME?,2.1,0,tripinfo_e1.268 fcd_e1.268,29,e1.268,0,230.72,0.92,0,10.6,Car,,1,6
3246,E8_3,50.56,14.39,3183,0.94,#NAME?,2.1,0,tripinfo_w1.297 fcd_w1.297,63,w1.297,0,230.99,1.04,0,46.71,Car,,1,38
3247,E10_2,59.5,13.66,3228,0,#NAME?,2.1,0,tripinfo_e1.269 fcd_e1.269,19,e1.269,0,230.72,0.98,0,1.46,Car,,0,0
3248,E2_2,63.53,10.76,3163,0.44,#NAME?,2.1,0,tripinfo_w3.311 fcd_w3.311,85,w3.311,0,190.93,0.77,0,65.49,Car,,1,58
3248,E8_3,50.56,12.63,3193,0.23,#NAME?,2.1,0,tripinfo_w1.298 fcd_w1.298,55,w1.298,0,230.99,0.91,0,35.92,Car,,1,29
3249,E2_2,63.53,13.02,3173,0.27,#NAME?,2.1,0,tripinfo_w3.312 fcd_w3.312,76,w3.312,0,190.93,0.94,0,60.13,Car,,1,49
3249,E8_3,50.56,15.32,3204,0.51,#NAME?,2.1,0,tripinfo_w1.299 fcd_w1.299,45,w1.299,0,230.99,1.1,0,29.41,Car,,1,20
3250,E2_2,63.53,15.02,3184,1.1,#NAME?,2.1,0,tripinfo_w3.313 fcd_w3.313,66,w3.313,0,190.93,1.08,0,52.78,Car,,1,40
3250,E8_3,50.56,13.57,3215,0.8,#NAME?,2.1,0,tripinfo_w1.300 fcd_w1.300,35,w1.300,0,230.99,0.98,0,17.86,Car,,1,10
3252,E2_2,63.53,16.27,3194,0.93,#NAME?,2.1,0,tripinfo_w3.314 fcd_w3.314,58,w3.314,0,190.93,1.17,0,45.07,Car,,1,31
3252,E8_3,50.56,15.42,3225,0.09,#NAME?,2.1,0,tripinfo_w1.301 fcd_w1.301,27,w1.301,0,230.99,1.11,0,11.09,Car,,1,1
3253,E2_2,63.53,15.43,3205,1.77,#NAME?,2.1,0,tripinfo_w3.315 fcd_w3.315,48,w3.315,0,190.93,1.11,0,35.08,Car,,1,21
3255,E8_3,50.56,13.97,3236,0.37,#NAME?,2.1,0,tripinfo_w1.302 fcd_w1.302,19,w1.302,0,230.99,1.01,0,1.59,Car,,0,0
3256,E2_2,63.53,13.61,3214,0.6,#NAME?,2.1,0,tripinfo_w3.316 fcd_w3.316,42,w3.316,0,190.93,0.98,0,26.77,Car,,1,14
3257,E10_2,59.5,14.88,3240,0,#NAME?,2.1,0,tripinfo_e1.270 fcd_e1.270,17,e1.270,0,230.72,1.07,0,0.99,Car,,0,0
3259,E2_2,63.53,12.23,3224,0.43,#NAME?,2.1,0,tripinfo_w3.317 fcd_w3.317,35,w3.317,0,190.93,0.88,0,17.86,Car,,1,6
3260,E2_2,63.53,14.7,3234,0.26,#NAME?,2.1,0,tripinfo_w3.318 fcd_w3.318,26,w3.318,0,190.93,1.06,0,12,Car,,0,0
3262,E2_2,63.53,14.7,3244,0.09,#NAME?,2.1,0,tripinfo_w3.319 fcd_w3.319,18,w3.319,0,190.93,1.06,0,4.47,Car,,0,0
3263,E9_2,52.3,11.67,3242,2,#NAME?,2.1,0,tripinfo_e3.90 fcd_e3.90,21,e3.90,0,194.23,0.84,0,3.06,Car,,0,0
3267,E8_2,50.56,12.89,3247,0.66,#NAME?,2.1,0,tripinfo_w1.303 fcd_w1.303,20,w1.303,0,230.99,0.93,0,1.77,Car,,0,0
3269,E10_2,59.5,14.75,3252,0,#NAME?,2.1,0,tripinfo_e1.271 fcd_e1.271,17,e1.271,0,230.72,1.06,0,0.98,Car,,0,0
3270,E8_2,50.56,11.38,3251,1,#NAME?,2.1,0,tripinfo_s3.65 fcd_s3.65,19,s3.65,0,172.11,0.82,0,2.47,Car,,0,0
3275,E2_2,63.53,12.61,3255,0.92,#NAME?,2.1,0,tripinfo_w3.320 fcd_w3.320,20,w3.320,0,190.93,0.91,0,3.09,Car,,0,0
3279,E2_4,63.53,15.03,3145,1,#NAME?,2.1,0,tripinfo_e2.262 fcd_e2.262,134,e2.262,0,186.34,1.08,0,120.25,Car,,1,116
3281,E9_3,52.3,13.48,3143,0.99,#NAME?,2.1,0,tripinfo_w2.199 fcd_w2.199,138,w2.199,0,235.55,0.97,0,119.93,Car,,1,116
3281,E2_4,63.53,12.97,3157,1,#NAME?,2.1,0,tripinfo_e2.263 fcd_e2.263,124,e2.263,0,186.34,0.93,0,108.6,Car,,1,104
3281,E9_4,52.3,13.73,3158,0.2,#NAME?,2.1,0,tripinfo_w2.200 fcd_w2.200,123,w2.200,0,231.23,0.99,0,105.07,Car,,1,100
3282,E2_4,63.53,14.7,3169,1,#NAME?,2.1,0,tripinfo_e2.264 fcd_e2.264,113,e2.264,0,186.34,1.06,0,99.46,Car,,1,93
3282,E9_3,52.3,14.76,3175,1.41,#NAME?,2.1,0,tripinfo_w2.201 fcd_w2.201,107,w2.201,0,235.55,1.06,0,90.66,Car,,1,84
3283,E2_4,63.53,14.69,3181,1,#NAME?,2.1,0,tripinfo_e2.265 fcd_e2.265,102,e2.265,0,186.34,1.06,0,88.76,Car,,1,82
3283,E9_4,52.3,12.83,3190,0.62,#NAME?,2.1,0,tripinfo_w2.202 fcd_w2.202,93,w2.202,0,231.23,0.92,0,73.87,Car,,1,68
3284,E9_4,52.3,13.46,3221,0.04,#NAME?,2.1,0,tripinfo_w2.204 fcd_w2.204,63,w2.204,0,231.23,0.97,0,44.92,Car,,1,39
3285,E9_4,52.3,15.33,3253,0.47,#NAME?,2.1,0,tripinfo_w2.206 fcd_w2.206,32,w2.206,0,231.23,1.1,0,16.3,Car,,1,9
3286,E2_4,63.53,11.67,3193,1,#NAME?,2.1,0,tripinfo_e2.266 fcd_e2.266,93,e2.266,0,186.34,0.84,0,76.11,Car,,1,72
3286,E9_3,52.3,11.16,3207,1.83,#NAME?,2.1,0,tripinfo_w2.203 fcd_w2.203,79,w2.203,0,235.55,0.8,0,56.92,Car,,1,53
3287,E2_4,63.53,13.94,3205,1,#NAME?,2.1,0,tripinfo_e2.267 fcd_e2.267,82,e2.267,0,186.34,1,0,68.03,Car,,1,61
3287,E9_3,52.3,14.67,3237,0.26,#NAME?,2.1,0,tripinfo_w2.205 fcd_w2.205,50,w2.205,0,235.55,1.06,0,33.17,Car,,1,25
3289,E2_4,63.53,14.05,3217,1,#NAME?,2.1,0,tripinfo_e2.268 fcd_e2.268,72,e2.268,0,186.34,1.01,0,57.46,Car,,1,50
3290,E2_4,63.53,16.73,3229,1,#NAME?,2.1,0,tripinfo_e2.269 fcd_e2.269,61,e2.269,0,186.34,1.2,0,48.9,Car,,1,40
3291,E2_4,63.53,13.61,3241,1,#NAME?,2.1,0,tripinfo_e2.270 fcd_e2.270,50,e2.270,0,186.34,0.98,0,35.73,Car,,1,29
3292,E9_3,52.3,11.5,3269,0.68,#NAME?,2.1,0,tripinfo_w2.207 fcd_w2.207,23,w2.207,0,235.55,0.83,0,1.14,Car,,0,0
3293,E2_4,63.53,14.2,3253,1,#NAME?,2.1,0,tripinfo_e2.271 fcd_e2.271,40,e2.271,0,186.34,1.02,0,25.6,Car,,1,18
3294,E2_4,63.53,14.11,3265,1,#NAME?,2.1,0,tripinfo_e2.272 fcd_e2.272,29,e2.272,0,186.34,1.02,0,14.84,Car,,1,8
3295,E2_4,63.53,14.87,3277,1,#NAME?,2.1,0,tripinfo_e2.273 fcd_e2.273,18,e2.273,0,186.34,1.07,0,4.79,Car,,0,0
3296,E9_2,52.3,14.92,3278,2,#NAME?,2.1,0,tripinfo_e3.91 fcd_e3.91,18,e3.91,0,194.23,1.07,0,3.85,Car,,0,0
3305,E9_3,52.3,13.15,3285,0.89,#NAME?,2.1,0,tripinfo_w2.208 fcd_w2.208,20,w2.208,0,235.55,0.95,0,1,Car,,0,0
3308,E2_3,63.53,15.19,3215,0.16,#NAME?,2.1,0,tripinfo_n1.359 fcd_n1.359,93,n1.359,0,198.73,1.09,0,78.94,Car,,1,71
3309,E2_2,63.53,12.99,3188,0.02,#NAME?,2.1,0,tripinfo_n1.356 fcd_n1.356,121,n1.356,0,198.73,0.94,0,104.74,Car,,1,101
3309,E2_3,63.53,14.4,3233,0.25,#NAME?,2.1,0,tripinfo_n1.361 fcd_n1.361,76,n1.361,0,198.73,1.04,0,61.85,Car,,1,54
3310,E9_2,52.3,13.22,3190,0,#NAME?,2.1,0,tripinfo_s1.638 fcd_s1.638,120,s1.638,0,198.26,0.95,0,104.73,Car,,1,101
3310,E2_2,63.53,13.16,3224,0.2,#NAME?,2.1,0,tripinfo_n1.360 fcd_n1.360,86,n1.360,0,198.73,0.95,0,70.27,Car,,1,64
3311,E2_2,63.53,13.33,3242,0.29,#NAME?,2.1,0,tripinfo_n1.362 fcd_n1.362,69,n1.362,0,198.73,0.96,0,53.8,Car,,1,47
3311,E2_3,63.53,13.77,3251,0.34,#NAME?,2.1,0,tripinfo_n1.363 fcd_n1.363,60,n1.363,0,198.73,0.99,0,44.85,Car,,1,38
3313,E9_3,52.3,10.03,3195,0,#NAME?,2.1,0,tripinfo_s1.639 fcd_s1.639,118,s1.639,0,198.26,0.72,0,97.73,Car,,2,92
3313,E9_2,52.3,11.03,3200,0,#NAME?,2.1,0,tripinfo_s1.640 fcd_s1.640,113,s1.640,0,198.26,0.79,0,94.89,Car,,1,91
3313,E2_2,63.53,13.18,3260,0.38,#NAME?,2.1,0,tripinfo_n1.364 fcd_n1.364,53,n1.364,0,198.73,0.95,0,36.98,Car,,1,31
3314,E9_3,52.3,13.4,3205,0,#NAME?,2.1,0,tripinfo_s1.641 fcd_s1.641,109,s1.641,0,198.26,0.96,0,93.92,Car,,1,85
3314,E2_2,63.53,15.5,3278,0.47,#NAME?,2.1,0,tripinfo_n1.366 fcd_n1.366,36,n1.366,0,198.73,1.12,0,22.52,Car,,1,14
3315,E9_2,52.3,13.02,3210,0,#NAME?,2.1,0,tripinfo_s1.642 fcd_s1.642,105,s1.642,0,198.26,0.94,0,88.86,Car,,1,82
3315,E9_3,52.3,15.03,3215,0,#NAME?,2.1,0,tripinfo_s1.643 fcd_s1.643,100,s1.643,0,198.26,1.13,0,87.31,Car,,1,77
3315,E2_3,63.53,10.46,3269,0.43,#NAME?,2.1,0,tripinfo_n1.365 fcd_n1.365,46,n1.365,0,198.73,0.75,0,26.02,Car,,1,21
3315,E2_2,63.53,13.18,3296,0.56,#NAME?,2.1,0,tripinfo_n1.368 fcd_n1.368,19,n1.368,0,198.73,0.95,0,3.78,Car,,0,0
3316,E9_2,52.3,13.4,3220,0,#NAME?,2.1,0,tripinfo_s1.644 fcd_s1.644,96,s1.644,0,198.26,0.96,0,80.62,Car,,1,74
3316,E2_3,63.53,13.29,3287,0.52,#NAME?,2.1,0,tripinfo_n1.367 fcd_n1.367,29,n1.367,0,198.73,0.96,0,13.41,Car,,1,4
3317,E9_3,52.3,12.16,3225,0,#NAME?,2.1,0,tripinfo_s1.645 fcd_s1.645,92,s1.645,0,198.26,0.88,0,75.22,Car,,1,68
3317,E9_2,52.3,13.86,3230,0,#NAME?,2.1,0,tripinfo_s1.646 fcd_s1.646,87,s1.646,0,198.26,1,0,72.42,Car,,1,65
3318,E9_3,52.3,13.12,3235,0,#NAME?,2.1,0,tripinfo_s1.647 fcd_s1.647,83,s1.647,0,198.26,0.94,0,67.73,Car,,1,60
3319,E2_2,63.53,12.32,3206,0.11,#NAME?,2.1,0,tripinfo_n1.358 fcd_n1.358,113,n1.358,0,198.73,0.89,0,96.15,Car,,2,89
3319,E9_2,52.3,11.84,3240,0,#NAME?,2.1,0,tripinfo_s1.648 fcd_s1.648,79,s1.648,0,198.26,0.85,0,61.59,Car,,1,57
3320,E9_3,52.3,14.54,3245,0,#NAME?,2.1,0,tripinfo_s1.649 fcd_s1.649,75,s1.649,0,198.26,1.05,0,60.43,Car,,1,51
3320,E9_2,52.3,12.2,3250,0,#NAME?,2.1,0,tripinfo_s1.650 fcd_s1.650,70,s1.650,0,198.26,0.88,0,53.44,Car,,1,48
3320,E8_2,50.56,11.8,3301,1,#NAME?,2.1,0,tripinfo_s3.66 fcd_s3.66,19,s3.66,0,172.11,0.85,0,2.65,Car,,0,0
3320,E2_2,63.53,15.58,3305,0.61,#NAME?,2.1,0,tripinfo_n1.369 fcd_n1.369,15,n1.369,0,198.73,1.12,0,2.23,Car,,0,0
3321,E9_3,52.3,12.99,3255,0,#NAME?,2.1,0,tripinfo_s1.651 fcd_s1.651,66,s1.651,0,198.26,0.94,0,50.27,Car,,1,43
3321,E9_2,52.3,13.93,3260,0,#NAME?,2.1,0,tripinfo_s1.652 fcd_s1.652,61,s1.652,0,198.26,1,0,46.69,Car,,1,39
3322,E2_2,63.53,13.65,3197,0.07,#NAME?,2.1,0,tripinfo_n1.357 fcd_n1.357,125,n1.357,0,198.73,0.98,0,110.07,Car,,2,103
3322,E9_3,52.3,14.36,3265,0,#NAME?,2.1,0,tripinfo_s1.653 fcd_s1.653,57,s1.653,0,198.26,1.03,0,43,Car,,1,34
3323,E9_2,52.3,14.35,3270,0,#NAME?,2.1,0,tripinfo_s1.654 fcd_s1.654,53,s1.654,0,198.26,1.03,0,38.39,Car,,1,31
3324,E9_3,52.3,12.78,3275,0,#NAME?,2.1,0,tripinfo_s1.655 fcd_s1.655,49,s1.655,0,198.26,0.92,0,32.75,Car,,1,26
3324,E9_2,52.3,11.52,3305,0,#NAME?,2.1,0,tripinfo_s1.661 fcd_s1.661,19,s1.661,0,198.26,0.83,0,1.72,Car,,0,0
3325,E10_2,59.5,14.11,3210,0.81,#NAME?,2.1,0,tripinfo_n3.230 fcd_n3.230,115,n3.230,0,217.66,1.02,0,98.87,Car,,3,91
3325,E9_3,52.3,13.98,3285,0,#NAME?,2.1,0,tripinfo_s1.657 fcd_s1.657,40,s1.657,0,198.26,1.01,0,25.42,Car,,1,17
3326,E9_2,52.3,11.6,3280,0,#NAME?,2.1,0,tripinfo_s1.656 fcd_s1.656,46,s1.656,0,198.26,0.84,0,28.19,Car,,1,22
3327,E10_2,59.5,15.34,3225,1.86,#NAME?,2.1,0,tripinfo_n3.231 fcd_n3.231,102,n3.231,0,217.66,1.1,0,86.6,Car,,3,76
3327,E9_2,52.3,12.55,3290,0,#NAME?,2.1,0,tripinfo_s1.658 fcd_s1.658,37,s1.658,0,198.26,0.9,0,20.82,Car,,1,14
3327,E9_3,52.3,12.99,3295,0,#NAME?,2.1,0,tripinfo_s1.659 fcd_s1.659,32,s1.659,0,198.26,0.94,0,15.78,Car,,1,8
3328,E9_3,52.3,15.38,3300,0,#NAME?,2.1,0,tripinfo_s1.660 fcd_s1.660,28,s1.660,0,198.26,1.11,0,14.43,Car,,1,5
3328,E9_2,52.3,13.03,3310,0,#NAME?,2.1,0,tripinfo_s1.662 fcd_s1.662,18,s1.662,0,198.26,0.94,0,2.79,Car,,0,0
3329,E10_2,59.5,14.76,3239,1.9,#NAME?,2.1,0,tripinfo_n3.232 fcd_n3.232,90,n3.232,0,217.66,1.06,0,74.21,Car,,3,64
3330,E2_2,63.53,13.99,3314,0.65,#NAME?,2.1,0,tripinfo_n1.370 fcd_n1.370,16,n1.370,0,198.73,1.01,0,0.93,Car,,0,0
3330,E9_2,52.3,15.43,3315,0,#NAME?,2.1,0,tripinfo_s1.663 fcd_s1.663,15,s1.663,0,198.26,1.11,0,1.8,Car,,0,0
3331,E10_2,59.5,15.21,3252,0.95,#NAME?,2.1,0,tripinfo_n3.233 fcd_n3.233,79,n3.233,0,217.66,1.09,0,63.41,Car,,3,52
3333,E10_2,59.5,15.3,3266,1,#NAME?,2.1,0,tripinfo_n3.234 fcd_n3.234,67,n3.234,0,217.66,1.1,0,51.46,Car,,3,40
3334,E9_2,52.3,12.23,3314,2,#NAME?,2.1,0,tripinfo_e3.92 fcd_e3.92,20,e3.92,0,194.23,0.88,0,2.65,Car,,0,0
3337,E9_2,52.3,13.08,3320,0,#NAME?,2.1,0,tripinfo_s1.664 fcd_s1.664,17,s1.664,0,198.26,0.94,0,0.91,Car,,0,0
3338,E10_2,59.5,11.54,3279,0.05,#NAME?,2.1,0,tripinfo_n3.235 fcd_n3.235,59,n3.235,0,217.66,0.83,0,38.42,Car,,3,28
3338,E2_2,63.53,15.03,3323,0.7,#NAME?,2.1,0,tripinfo_n1.371 fcd_n1.371,15,n1.371,0,198.73,1.08,0,1,Car,,0,0
3339,E10_2,59.5,15.22,3293,0.09,#NAME?,2.1,0,tripinfo_n3.236 fcd_n3.236,46,n3.236,0,217.66,1.1,0,30.46,Car,,3,16
3340,E10_2,59.5,14.15,3307,0.14,#NAME?,2.1,0,tripinfo_n3.237 fcd_n3.237,33,n3.237,0,217.66,1.02,0,16.75,Car,,1,5
3342,E10_2,59.5,14.39,3321,0.19,#NAME?,2.1,0,tripinfo_n3.238 fcd_n3.238,21,n3.238,0,217.66,1.04,0,5.19,Car,,0,0
3342,E9_2,52.3,12.56,3325,0,#NAME?,2.1,0,tripinfo_s1.665 fcd_s1.665,17,s1.665,0,198.26,0.9,0,0.81,Car,,0,0
3346,E9_2,52.3,13.65,3330,0,#NAME?,2.1,0,tripinfo_s1.666 fcd_s1.666,16,s1.666,0,198.26,0.98,0,0.9,Car,,0,0
3347,E2_2,63.53,14.76,3332,0.74,#NAME?,2.1,0,tripinfo_n1.372 fcd_n1.372,15,n1.372,0,198.73,1.06,0,0.98,Car,,0,0
3354,E8_3,50.56,13.52,3227,0.52,#NAME?,2.1,0,tripinfo_n2.285 fcd_n2.285,127,n2.285,0,210.23,0.97,0,110.99,Car,,1,107
3354,E10_2,59.5,14.9,3335,0.23,#NAME?,2.1,0,tripinfo_n3.239 fcd_n3.239,19,n3.239,0,217.66,1.07,0,3.39,Car,,0,0
3355,E10_3,59.5,15.12,3224,0.39,#NAME?,2.1,0,tripinfo_s2.274 fcd_s2.274,131,s2.274,0,206.78,1.09,0,116.47,Car,,1,111
3356,E8_3,50.56,12.96,3238,0.19,#NAME?,2.1,0,tripinfo_n2.286 fcd_n2.286,118,n2.286,0,210.23,0.93,0,101.07,Car,,1,96
3358,E10_3,59.5,13.29,3236,0.63,#NAME?,2.1,0,tripinfo_s2.275 fcd_s2.275,122,s2.275,0,206.78,0.96,0,105.11,Car,,1,99
3358,E8_3,50.56,13.05,3250,0.87,#NAME?,2.1,0,tripinfo_n2.287 fcd_n2.287,108,n2.287,0,210.23,0.94,0,90.49,Car,,1,86
3359,E10_3,59.5,13.89,3248,0.86,#NAME?,2.1,0,tripinfo_s2.276 fcd_s2.276,111,s2.276,0,206.78,1,0,94.99,Car,,1,89
3359,E8_3,50.56,15.21,3261,0.55,#NAME?,2.1,0,tripinfo_n2.288 fcd_n2.288,98,n2.288,0,210.23,1.09,0,83.13,Car,,1,76
3360,E8_3,50.56,14.15,3272,0.23,#NAME?,2.1,0,tripinfo_n2.289 fcd_n2.289,88,n2.289,0,210.23,1.02,0,72.44,Car,,1,66
3361,E10_3,59.5,12.84,3259,0.1,#NAME?,2.1,0,tripinfo_s2.277 fcd_s2.277,102,s2.277,0,206.78,0.92,0,84.6,Car,,1,79
3362,E10_3,59.5,12.96,3271,0.33,#NAME?,2.1,0,tripinfo_s2.278 fcd_s2.278,91,s2.278,0,206.78,0.93,0,74.22,Car,,1,68
3363,E8_3,50.56,11.34,3284,0.91,#NAME?,2.1,0,tripinfo_n2.290 fcd_n2.290,79,n2.290,0,210.23,0.82,0,59.7,Car,,1,55
3364,E10_3,59.5,11.65,3342,0.74,#NAME?,2.1,0,tripinfo_s2.284 fcd_s2.284,22,s2.284,0,206.78,0.84,0,3.56,Car,,0,0
3365,E8_3,50.56,13.55,3295,0.59,#NAME?,2.1,0,tripinfo_n2.291 fcd_n2.291,70,n2.291,0,210.23,0.98,0,53.17,Car,,1,46
3366,E10_3,59.5,13.28,3283,0.57,#NAME?,2.1,0,tripinfo_s2.279 fcd_s2.279,83,s2.279,0,206.78,0.96,0,66.04,Car,,1,57
3366,E8_3,50.56,12.89,3306,0.27,#NAME?,2.1,0,tripinfo_n2.292 fcd_n2.292,60,n2.292,0,210.23,0.93,0,42.63,Car,,1,36
3367,E10_3,59.5,15.16,3296,1.8,#NAME?,2.1,0,tripinfo_s2.280 fcd_s2.280,71,s2.280,0,206.78,1.09,0,56.31,Car,,1,44
3367,E8_3,50.56,12.56,3318,0.95,#NAME?,2.1,0,tripinfo_n2.293 fcd_n2.293,49,n2.293,0,210.23,0.9,0,31.76,Car,,1,26
3367,E9_2,52.3,15.78,3350,2,#NAME?,2.1,0,tripinfo_e3.93 fcd_e3.93,17,e3.93,0,194.23,1.14,0,4.17,Car,,0,0
3367,E8_2,50.56,14.63,3351,1,#NAME?,2.1,0,tripinfo_s3.67 fcd_s3.67,16,s3.67,0,172.11,1.05,0,3.78,Car,,0,0
3368,E10_3,59.5,16.32,3306,0.04,#NAME?,2.1,0,tripinfo_s2.281 fcd_s2.281,62,s2.281,0,206.78,1.17,0,48.56,Car,,1,37
